scenario,run #,output dollar year,target station capacity (kg/day),target number of stations,one-way delivery distance (mile),electricity cost ($/kWh),diesel cost ($/gallon),electricity emission factor (kg CO2/kWh),diesel emission factor (kg CO2/gallon),hydrogen prod. emission factor (kg CO2-eq/kg),formic acid prod. emission factor (kg CO2-eq/kg),hydrogen purchase cost ($/kg),formic acid purchase cost ($/kg),formic acid production pathway,hydr. reaction temperature (K),hydr. reaction pressure (bar),hydr. reaction yield,hydr. reactor volume (m^3),number of hydr. reactors,hydr. catalyst amount (kg),hydr. catalyst cost ($/kg),hydr. catalyst lifetime (yr),hydr. reactor energy (unit TBD),hydr. separator energy (unit TBD),CO2 electrolyzer purchase cost ($/m^2),terminal formic acid storage amount (days),dehydr. reaction temperature (K),dehydr. reaction pressure (bar),dehydr. reaction yield,dehydr. reactor volume (m^3),number of dehydr. reactors,dehydr. catalyst amount (kg),dehydr. catalyst cost ($/kg),dehydr. catalyst lifetime (yr),dehydr. reactor energy (unit TBD),dehydr. gas/liquid separator energy (unit TBD),station formic acid storage amount (days),pathway,process,total emissions (kg CO2-eq/kg H2)
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,0.4360398461121362
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,0.4465459544271876
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,0.4570520627422389
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Cu 4nm,49,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,100.0,0.9999,0.02,1.0,2.6384299199999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,0.4675581710572903
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Cu 4nm,50,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,100.0,0.9999,0.012,1.0,1.5830579519999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,0.47806427937234175
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Cu 4nm,51,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,100.0,0.9999,0.007,1.0,0.9234504719999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,preconditioning,0.0
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,production,7.699788001286901
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reconditioning,0.4885703876873932
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,transport,0.21479882341735104
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,preconditioning,0.5332369923884628
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,production,0.0
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,reconditioning,0.3109863294357884
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,transport,0.3256557901471529
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,preconditioning,2.4236924665326978
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,production,0.0
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,reconditioning,0.11202690817846778
Cu 4nm,52,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.005,1.0,0.6596074799999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,transport,0.09399815327793168
