scenario,run #,output dollar year,target station capacity (kg/day),target number of stations,one-way delivery distance (mile),electricity cost ($/kWh),diesel cost ($/gallon),electricity emission factor (kg CO2/kWh),diesel emission factor (kg CO2/gallon),hydrogen prod. emission factor (kg CO2-eq/kg),formic acid prod. emission factor (kg CO2-eq/kg),hydrogen purchase cost ($/kg),formic acid purchase cost ($/kg),formic acid production pathway,hydr. reaction temperature (K),hydr. reaction pressure (bar),hydr. reaction yield,hydr. reactor volume (m^3),number of hydr. reactors,hydr. catalyst amount (kg),hydr. catalyst cost ($/kg),hydr. catalyst lifetime (yr),hydr. reactor energy (unit TBD),hydr. separator energy (unit TBD),CO2 electrolyzer purchase cost ($/m^2),terminal formic acid storage amount (days),dehydr. reaction temperature (K),dehydr. reaction pressure (bar),dehydr. reaction yield,dehydr. reactor volume (m^3),number of dehydr. reactors,dehydr. catalyst amount (kg),dehydr. catalyst cost ($/kg),dehydr. catalyst lifetime (yr),dehydr. reactor energy (unit TBD),dehydr. gas/liquid separator energy (unit TBD),station formic acid storage amount (days),pathway,function,total levelized cost of hydrogen ($/kg H2)
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,purchase,0.31003100310031
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reaction,9.170813432292867
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,separation,8.26695555612737
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,storage,0.46163387636353603
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,trucking,0.9944972300879655
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,vaporization,0.0
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,compression,3.70644511460488
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,cooling,0.17969357164601973
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,purchase,0.31
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,storage,1.0983256919256654
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,trucking,0.877489096338476
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefaction,4.4352310750937525
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,pumping,1.2428630717283338
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,purchase,0.31
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,storage,0.930759404914655
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,trucking,0.30940815950784856
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,vaporization,0.04555955230763742
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,CO2 recycling,10.141290568234128
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,compression,2.605042086647577
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,cooling,0.20771225738267474
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,pumping,0.0
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,purchase,0.31003100310031
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reaction,9.157401663098822
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,separation,8.26698887542885
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,storage,0.4616442084357337
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,trucking,0.9944972300879655
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,vaporization,0.0
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,compression,3.70644511460488
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,cooling,0.17969357164601973
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,purchase,0.31
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,storage,1.0983256919256654
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,trucking,0.877489096338476
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefaction,4.4352310750937525
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,pumping,1.2428630717283338
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,purchase,0.31
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,storage,0.930759404914655
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,trucking,0.30940815950784856
Pd 4nm,4,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.00637946737946737,1.0,0.8418396189684176,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,vaporization,0.04555955230763742
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,CO2 recycling,10.141290568234128
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,compression,2.6050562060623768
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,cooling,0.21558817408246012
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,pumping,0.0
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,purchase,0.31003100310031
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reaction,9.151397746898153
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,separation,8.267003801887594
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,storage,0.4616488370216436
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,trucking,0.9944972300879655
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,vaporization,0.0
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,compression,3.70644511460488
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,cooling,0.17969357164601973
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,purchase,0.31
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,storage,1.0983256919256654
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,trucking,0.877489096338476
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefaction,4.4352310750937525
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,pumping,1.2428630717283338
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,purchase,0.31
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,storage,0.930759404914655
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,trucking,0.30940815950784856
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,vaporization,0.04555955230763742
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,CO2 recycling,10.141290568234128
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,compression,2.605062855236256
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,cooling,0.2234635916490827
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,pumping,0.0
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,purchase,0.31003100310031
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reaction,9.148571282522646
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,separation,8.26701083111798
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,storage,0.46165101673468156
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,trucking,0.9944972300879655
